"計算対象","日付","内容","金額（円）","保有金融機関","大項目","中項目","メモ","振替","ID"
"1","2025/06/22","利息","6","【ま】住信SBIネット銀行","収入","その他入金","","0","mPvVzrG2sD8K6qRb2fLfuVa4Kyf_vNMU8oPsCZcRK5g"
"1","2025/06/22","地方税","-46","【ま】住信SBIネット銀行","税・社会保障","所得税・住民税","","0","rOxRAmqeReCUnd1zm5FxWLcvCxajXLnR6JJKN6bEpM0"
"1","2025/06/22","国税","-143","【ま】住信SBIネット銀行","税・社会保障","その他税・社会保障","","0","-Hzj45lotHvarG5qKPVtM5FDZkOfa5QmMy1F4H1Vibw"
"1","2025/06/22","利息","937","【ま】住信SBIネット銀行","収入","その他入金","","0","F9BqiPXCNmZaxeIAWm8s502rsSpHqhrQn10M6v2kj5Q"
"1","2025/06/22","[RONNOS] ファスナー 肩掛け エコバッグ 大容量 折りたたみ 保冷 トートバッグ コンパクト マチ広 保温 丈夫 裏地つき 中が見えない ポケット付き チャック付き ショッピングバッグ (キッチン グレー, M) 販売: インボイス制度対応済 SHOP Forest 【千葉県公安委員会 第441010002465号】","-1480","Amazon.co.jp","日用品","Amazon","","0","kKB0RFGkGcKVW7rrPPJwV66Ey1UnrrIqkrzRKcAOL4s"
"1","2025/06/22","日本通信株式会社","-1514","JCBカード","通信費","インターネット","","0","R3H9fmHFYmZ_p4QpJM5XGmHc1678LFIE8IBYsQmcANU"
"1","2025/06/22","コスモ石油","-400","JCBカード","自動車","ガソリン","","0","gITMfiIkMmyim8dy06pRAuOFMKU9CO9UQYz07bVJVGA"
"1","2025/06/22","ヤオコーららぽーと富士見店","-2484","JCBカード","食費","スーパー","","0","gL02UXMYOWocakwE9vdNwpM4aUJDsQSZv4Gc_yxXitQ"
"1","2025/06/22","ローソン富士見鶴馬","-516","JCBカード","食費","コンビニ","","0","cyueocNreRh7BnUNpcA_e4KpuVNb-yeJ8O4ADgnRPeo"
"0","2025/06/22","Ａｍａｚｏｎ　Ｍａｒｋｅｔ　Ｐｌａｃｅ","-1480","JCBカード","日用品","Amazon","","1","HI5_ufNootcXQXFcmF869iGTecnIOwmm46rLtazM9sA"
"1","2025/06/22","マクドナルドモバイルオーダーペイ","-1620","JCBカード","食費","外食","","0","U5J3tBuC_98-spZo4U60Y8QuT68_CRLS_hFk2bYWmVQ"
"1","2025/06/22","地方税","-20","【け】住信SBIネット銀行","税・社会保障","所得税・住民税","","0","ZZjAthytJG6Jd0nCoCrzV-1eoNOvjoc5CudNksPmB-8"
"1","2025/06/22","国税","-61","【け】住信SBIネット銀行","税・社会保障","その他税・社会保障","","0","srXN2a2qdYBwAkinxorHEleNnX4aTqnN5LQDOwQX8Rw"
"1","2025/06/22","利息","403","【け】住信SBIネット銀行","収入","その他入金","","0","PHcHj6oTV7mIgl-alaPqd9i0AJuDy7JV1pwsRVSxqAU"
"1","2025/06/22","地方税","-20","【け】住信SBIネット銀行","税・社会保障","所得税・住民税","","0","6RpBngcKOJz5xTX6zo96ukIR6ndYngGkjyRIMp5njH4"
"1","2025/06/22","国税","-62","【け】住信SBIネット銀行","税・社会保障","その他税・社会保障","","0","HVk1hdpqzSvluX1codjxHmwPg7TsPtWeV7o-zzR4aNE"
"1","2025/06/22","利息","406","【け】住信SBIネット銀行","収入","その他入金","","0","_KN6LSuSZLjQjXDwVMD5wbH1gFA_V70bOEsj6GXhVh0"
"1","2025/06/21","宮城県 岩沼市(トイレットペーパー ダブル 3倍 長持ち 4ロール入×4パック スコッティ フラワーパック 香り付き トイレット ペーパー トイペ セット 節約 日用品 日用雑貨 消耗品 備蓄 備蓄品 備蓄用 防災 防災グッズ 3倍巻き 倍巻 宮城 宮城県 岩沼市 [No5704-1060])","-11000","ふるさとチョイス","その他","寄付金","","0","L0RFV65MbfU-LKb4-OQYHEp9kC8HomwyFDuRq-uRz2M"
"1","2025/06/21","割引","500","Amazon.co.jp","収入","一時所得","","0","QkrqAzhdkI8uOd9X7zNsSnEkGdyV1wZG0MwesbszQhc"
"1","2025/06/21","LumiLumi タイマー 勉強 子供 学習 知育 実感 タイム フルーツ ポモドーロ オレンジ 販売: LumiLumi(ルミ・ルミ)","-1980","Amazon.co.jp","日用品","Amazon","","0","6VjF0-gQFircAXLnHyg2MVc_h1Zx9XDuebJN33KBqiI"
"1","2025/06/21","MORIPiLO サンリオ 低反発クッション 腰枕 (マイメロディ ミニリラックスピロー) ぬいぐるみ グッズ ピンク 15x31x8cm 椅子 背もたれ 昼寝枕 誕生日 プレゼント 可愛い 柔らかめ sanrio キャラクター まくらのモリシタ 販売: Amazon.co.jp","-2228","Amazon.co.jp","日用品","Amazon","","0","9tc4U4oM8oAB0RecUWQWkSHnAidqQ2S0a2_ZChZrWXU"
"1","2025/06/21","ブルーム ガーゼタオル ハンドタオル 6枚セット ガーゼタッチ 泉州タオル ハンカチ 薄手 速乾 軽量 蛍光染料不使用 日本製 綿100% デザインおまかせ 販売: タオルショップ ブルーム","-1940","Amazon.co.jp","日用品","Amazon","","0","AwdqZ_rUObnM9G736_H8dgHm6bCbOmPz6j0MVCSXn1k"
"1","2025/06/21","MIDJOURNEY INC. 6503794800","-1636","JCBカード","住宅","サブスク","","0","NmvMB7QtUke46gg-39a6AWG1gPbJ_n0VxjJ0HJHO27o"
"1","2025/06/21","むさしの森珈琲","-2418","JCBカード","食費","外食","","0","iZonXsh6K-CIQRyX_i1eyaxNT_UwsF6-uae4t-g6vm0"
"1","2025/06/21","セブン－イレブン西池袋３丁目店","-312","JCBカード","食費","コンビニ","","0","ZGJYqORHGHedn9NeNRK2lV4LYFnYJ-hzH6vW-qdFq_Q"
"1","2025/06/21","マクドナルドモバイルオーダーペイ","-2490","JCBカード","食費","外食","","0","Cw46xOaxcDUzPKoYx988TpJvGmf3EUzclBewepoloI4"
"0","2025/06/21","ＡｍａｚｏｎＰａｙ提携サイト","-11000","JCBカード","その他","寄付金","","1","r0w0togo4LP-1ieFT9_dq1CBECM_a1u80W3CKyL7aIE"
"0","2025/06/21","Ａｍａｚｏｎ　Ｍａｒｋｅｔ　Ｐｌａｃｅ","-5648","JCBカード","日用品","Amazon","","1","5Ky-_OyLixF9EX9ox9CjnDYNjaPpxwhOauZmbL6LgS0"
"1","2025/06/20","割引","3490","Amazon.co.jp","収入","一時所得","","0","SAKT92PE3ll2lllGsezPJVmuOIjS3OeeMHIR-0eP5to"
"1","2025/06/20","CIO NovaWave SPOT PLUG +C Qi2 MagSafe ワイヤレス充電器 マグネットスマホホルダー iphone 充電スタンド 最大30W USB type-Cポート搭載 (ホワイト) 販売: 株式会社CIO","-6980","Amazon.co.jp","日用品","Amazon","","0","Cy99mDQeMhjwX2Zecuv_e0BfQeyWS3JUNBh1RiXHiEk"
"1","2025/06/20","","-3000","なし","交際費","飲み会","","0","2FIAeSSjOh1pE3UHyCDVUpoA58fqtVo7ZXX3rriPx8w"
"1","2025/06/20","BOOKING.COM HOTEL","-22230","JCBカード","交際費","その他交際費","","0","jh0kpjaIm_Pv_JdqRqRsp4izrZU5gZoNHvwosyCT-wk"
"1","2025/06/20","ヤオコー新座店","-1787","JCBカード","食費","スーパー","","0","-rcA4Dt4LZvxyajdoP5RsofHHpNL9rZ7tEKEiGVxjpI"
"1","2025/06/20","東映ＯＮＬＩＮＥＳＴＯＲＥ","-3250","JCBカード","趣味・娯楽","遊興費","","0","-aZOhFnxUJuKzWEDcB_Rtf6HrOMPFz9UDzTdwQDf4r4"
"1","2025/06/20","金木屋商事〔飲料自販機〕","-200","JCBカード","食費","外食","","0","-8YxrZgzUrFX_PaDCds7wPfJvZxxCVk3uM80-w4ntNQ"
"0","2025/06/20","Ａｍａｚｏｎ　Ｍａｒｋｅｔ　Ｐｌａｃｅ","-3490","JCBカード","日用品","Amazon","","1","0zJP4TkjI5t8BuhmAtJzHo-jHaFvv1Z_GjB30PjmyF8"
"0","2025/06/20","振替 SBI証券","416","【け】住信SBIネット銀行","未分類","未分類","","1","-9aKajhN0Vm_E63Xpk50GMMxE-W36CF1E-vpeV3E9eI"
"1","2025/06/20","自販機","-150","なし","食費","コンビニ","","0","w2wX_nSKrZXpFo4ubWvH5QDl-zoUVfwl1kGG9nkdoog"
"1","2025/06/20","スイミング休講分、返金","1000","なし","収入","一時所得","","0","1ArgF1t1zXDB8HjTpG5amGTLgOxtGOmz1Eb0vif2k1g"
"0","2025/06/19","振替 SBI証券","1350","【け】住信SBIネット銀行","未分類","未分類","","1","97T4eqcVA_HJO_6VEOdzhXqfR5kJdmKbV0BxK9lOl60"
"1","2025/06/19","ヤオコー新座店","-611","JCBカード","食費","スーパー","","0","SiHrpA-7xoOXVqDbUAHIuwTe71D41iw40872KsBbqeo"
"1","2025/06/19","あさか産婦人科　薬+マスク20円","-3430","なし","健康・医療","医療費","","0","P08zBBZ6HdQ58rM52EJm2rmmcFxaCC7IuosdDcFvgKg"
"1","2025/06/19","小学校集金","-750","なし","特別な支出","学用品など","","0","Cc3tFIXkjbQGKSWphRRT1ZXZAXmro1Gp8DvcMhb8okU"
"1","2025/06/18","割引","1188","Amazon.co.jp","収入","一時所得","","0","KKOlN64I6LqTCNpK_iG_R2bkFlm_OERH0pQS3cB09nk"
"1","2025/06/18","[セダークレスト] 透湿防水ユーティリティースニーカー CC-9800W レディース ブラック 24.5 cm 3E 販売: Amazon.co.jp","-5940","Amazon.co.jp","衣服・美容","衣服","","0","AE7kaGh9RB9ftaFG5OKby-6ol9X_QRjT7dUf3njhjVI"
"1","2025/06/18","","-1000","なし","交際費","飲み会","","0","EwjFb2-ykRIUAns1b3QO6OU1_0jfeKIurqCQ4Z3io2g"
"0","2025/06/18","振替 SBI証券","699","【け】住信SBIネット銀行","未分類","未分類","","1","hFOHWr3Q7mb7HrMjENO9w-5BMFHMpxIHEprigwHwW_E"
"1","2025/06/18","ＵＳＥＮ　ＮＥＴＷＯＲＫＳサ－ビス","-4950","JCBカード","住宅","通信費","","0","w0osJm4ikdRo1PulbGeGzVUllOG5j48Uuzn2ldusl7A"
"1","2025/06/18","ＧＯアプリ〔乗車料金〕","-1600","JCBカード","交通費","タクシー","","0","RVEDLiU-1lv5yfXo_TkOjPc7dbnCR2mObDFw5VLjEBg"
"0","2025/06/18","ＡＭＡＺＯＮ．ＣＯ．ＪＰ","-4752","JCBカード","日用品","Amazon","","1","xZBjZ1YRypwM1h5Oxgs4sr85OipDcXzZ-c1cnTyTfsI"
"1","2025/06/17","凪のお暇 12 (A.L.C. DX)[Kindle 版] コナリミサト 販売: Amazon Services International LLC","-858","Amazon.co.jp","教養・教育","書籍","","0","zf5zX8Jd-9zLliKqZedXZOtiX6DqMPRyoUotdghNEmY"
"0","2025/06/17","振替 SBI証券","2100","【け】住信SBIネット銀行","未分類","未分類","","1","WGuX3yMEyHq8He7grGvgMKabm5vDyZg040tSMh-rvwI"
"1","2025/06/17","カインズアプリ","-2364","JCBカード","日用品","日用品","","0","1A-Qy7Zd55sLBnBfstMStXBQWaUjCm3Qci83zUgiQL0"
"0","2025/06/17","AMAZON DOWNLOADS WWW.AMAZON.CO","-858","JCBカード","趣味・娯楽","遊興費","","1","b4gz7Or91oMZtsG66vwK90lZKlDbYixbSoxDX1DnWeU"
"1","2025/06/17","イトーヨーカドー　朝霞店","-2744","JCBカード","食費","スーパー","","0","VGP3FOQWwc0wo0fGwunBqKJ83WGfRDHpxgwMowryBk0"
"1","2025/06/17","ＪＲ東日本モバイルＳｕｉｃａ","-10000","JCBカード","交通費","電車","","0","37evaZdEqt54mtZhSwf_BcrJ2e8gLkI62kbyh0lx-ek"
"1","2025/06/17","ヨドバシカメラ　新宿西口本店","-781","JCBカード","日用品","日用品","","0","M5Q59Ncojzqb6nVJuw5a0PjQPUrb3na8d_AOqVosWWo"
"1","2025/06/16","","-4000","なし","交際費","飲み会","","0","4NGQcB-orNAGli3glC5wpFEGtNLqGIMMZYih0piRYrs"
"1","2025/06/16","ららぽーと富士見","-520","JCBカード","日用品","日用品","","0","Suwx7qUQXjRx-IiwzsATLp5b0-O0oHCkuRFH_FlR4Oc"
"1","2025/06/16","ららぽーと富士見","-1780","JCBカード","日用品","日用品","","0","IaKHiKQfzl5zmtkSkrO-ZP0Prh9R1yimj6LvgzoEEfo"
"1","2025/06/16","ポプラグループ","-162","JCBカード","食費","スーパー","","0","pcQqzVEiEzmvg2fBQBileHie3Ruv7dRtN9rMFQBWkDo"
"1","2025/06/16","ファインリンクス","-2178","JCBカード","衣服・美容","化粧品","","0","HJk0MNa-Erk5iutuzYDIe1sn7udR9XVLzTmWIxdXrAg"
"1","2025/06/16","イムス富士見総合病院","-6600","JCBカード","健康・医療","医療費","診断書","0","O139dUlgWlSyUgDC4xCi0VPPe0S-AQAcstD2D8Nxs8M"
"1","2025/06/15","[オカモト] くろぱん 綿混 スパッツ のびのび ショート丈 キッズ スクール 制服 通園 通学 オーバーパンツ 919-560 ガールズ ブラック 日本 120 販売: Amazon.co.jp","-550","Amazon.co.jp","日用品","子育て用品","","0","kOfFaIca-V3FoWGFXim9uO0OJSpzaaphSvoQgF8uFAA"
"1","2025/06/15","Amazonポイント","3350","Amazon.co.jp","収入","一時所得","","0","5DZn6tml-LLdJ3MsajiV0R0f_GReyW3c3YsH0IWJM6c"
"1","2025/06/15","割引","55","Amazon.co.jp","収入","一時所得","","0","0W7CLGQcvFw0gy2_6d4cA6_EEAPL5crNukm_pj1e9uM"
"1","2025/06/15","CIO カラビナ付きケーブルホルダー CtoC (Type-C/USB-C) USBケーブル用 コネクターカバー (カームブルー, USB Type-C) 販売: CIO Mate 公式ストア","-550","Amazon.co.jp","特別な支出","家具・家電","","0","SRTVt4Z64shzOznQ5cRBvHVATMpYLmLZbT4FCUQZIik"
"1","2025/06/15","CIO モバイルバッテリー 大容量 20000mAh [世界最小級] PD 30W 小型 軽量 急速充電 3ポート パススルー iPhone 15 / 16 /Android/Macbook/Windows ノートPC SMARTCOBY TRIO 35W 2C1A (ホワイト) 販売: 株式会社CIO","-6980","Amazon.co.jp","特別な支出","家具・家電","","0","XdAG3qmPaFLdwLsBayMIuxnSUb_QqeIgIEvqMTKugAM"
"1","2025/06/15","CIO 柔らかいスパイラルシリコンケーブル CtoC (Type-C/USB-C) 急速充電 磁石 マグネット吸着 充電ケーブル PD 240W データ転送 480Mbps 形状記憶 絡まりにくい (1m, 04:ライトブラック) 販売: 株式会社CIO","-2180","Amazon.co.jp","通信費","放送視聴料","","0","i6WS3n-hX_Uh133-OYxrpb454w36p8sVIRacau5TllM"
"1","2025/06/15","ＮＨＫ受信料　　７年　６月～　８年　５月","-12276","JCBカード","住宅","サブスク","","0","qm-w-uZ-L0Recfk2TSzmDRw1f07ITWH9HaGeVrTiczk"
"1","2025/06/15","ドトールコーヒー","-280","JCBカード","食費","外食","","0","--M-65snols4I8J4-Lk8uAy_NiQ2SjZmloIZOmieYD8"
"1","2025/06/15","Ｓｕｉｃａ〔携帯決済〕","-5000","JCBカード","交通費","電車","","0","bwuK52vMQ1_mLd1-Ms6RAoL9u_QNjEO88cVCn-QyOCc"
"0","2025/06/15","Ａｍａｚｏｎ　Ｍａｒｋｅｔ　Ｐｌａｃｅ","-6305","JCBカード","日用品","Amazon","","1","Edcq7sEcjgZUKoIiRx_5UA3vhxzXkY35UF3XQbG-lrU"
"0","2025/06/15","ＡＭＡＺＯＮ．ＣＯ．ＪＰ","-550","JCBカード","日用品","Amazon","","1","bwp3gTWQURnQwjJtBy5xHmitIjDAAmdOP-7WK3FTC9s"
"1","2025/06/15","セブン-イレブン 支払","-60","【ま】nanaco","日用品","日用品","","0","T6YN0nGzi0a8txVnHDCzUi7nBp0bMS1LkaSQkbdCoas"
"1","2025/06/15","セブン-イレブン 支払","-120","【ま】nanaco","日用品","日用品","","0","38c2QZCXtvreCt2aQA7GjkFdLa7GHM1tcNu3AYJKDWY"
"1","2025/06/15","セブン-イレブン 支払","-240","【ま】nanaco","日用品","日用品","","0","agu1jW0iy3iT7hI6fdBdlPf8ranS6zxcgXUqRFoVlrA"
"1","2025/06/15","フリカエ ペイペイ (S232506152104360E692)","-50000","【け】住信SBIネット銀行","交際費","飲み会","","0","2oe9xM1ohilIN9CHtTiqgrqnmwWRzTUXMaWwD5hHRaI"
"1","2025/06/14","ミスタードーナツデオシティ新座","-2208","メルペイ（残高払い）","食費","外食","","0","wNbJme1RGtfFJ5FHhYoRlFjrk4a8P8V4I2MlbnRbPlA"
"1","2025/06/14","小川(Ogawa) キッズ長傘 手開き 45cm サンリオ シナモロール 安全手開き 透明窓付き お名前ネーム付き 8本骨 15653 販売: Amazon.co.jp","-1500","Amazon.co.jp","日用品","子育て用品","","0","LzuCKO-AKqoYvz2Db-0CQiavbKcFVSXjq96IMLGAGLI"
"1","2025/06/14","マブ(mabu) 日傘 傘 日傘兼用雨傘 レディース メンズ ユニセックス 60cm ベーシックジャンプNEO-R レモン SMV-41432 長傘 雨傘 UVカット 遮光 晴雨兼用傘 おしゃれ 可愛い 軽量 人気 大きい 女性用 男性用 男女兼用 umbrella 販売: Amazon.co.jp","-1887","Amazon.co.jp","衣服・美容","衣服","","0","CtPRLVwsSF-pxBz_4nMOhFsS8c_PuUWRtfTquOSUr3s"
"1","2025/06/14","ヤオコー新座店","-4268","JCBカード","食費","スーパー","","0","_se-fqABI09el19CeBEkDpcSHEz9HdKi5qBGCBARn6I"
"0","2025/06/14","ＡＭＡＺＯＮ．ＣＯ．ＪＰ","-1500","JCBカード","日用品","Amazon","","1","w3YDVymQuzvrB7HXdmHuEUIQv6YRwwzs5pwFvii5KbU"
"0","2025/06/14","ＡＭＡＺＯＮ．ＣＯ．ＪＰ","-1887","JCBカード","日用品","Amazon","","1","FcyUebIs6FQkYh3wredaqKKdnshlX0kfsfCdP1x10SQ"
"1","2025/06/13","楽天ペイ　キャンプ酒場　ＴＯＫＯＣＫ","-12826","JCBカード","交際費","飲み会","","0","WGld2msrIa6HwgMYKH9zdsqDHw8-3jjO9bpDGGlPSdY"
"1","2025/06/13","ニトリ(NITORI) スリッパ メッシュ ME2301 NV L 7823473, ネイビー 販売: Amazon.co.jp","-800","Amazon.co.jp","日用品","日用品","","0","L_r3ZHtwe_2uqNdOQwL2bjl5RDXlHCjr-7qTiCdO9Jg"
"0","2025/06/13","SBI証券投信積立サービス","-40000","【ま】三井住友カード","未分類","未分類","","1","qlmWbOtrK_2k84PKibz10RAeKOO9eF9yRm0hbeq3zIo"
"0","2025/06/13","SBI証券投信積立サービス","-40000","【け】三井住友カードNL","未分類","未分類","","1","t-iOr6pu9JuC6IhB48TVNnmXpIHsU3IfPn0hAnioUoc"
"1","2025/06/13","SUNO INC. 6017417866","-4413","JCBカード","その他","事業経費","","0","RTfUpibL1B5wUAlAkBIegwwSrjEPPw6lyzQXyDb1aiA"
"0","2025/06/13","ＡＭＡＺＯＮ．ＣＯ．ＪＰ","-800","JCBカード","日用品","Amazon","","1","5eZ5qLzqe6VkFCPW6p4Xnar6AtvHRy-EqHqozThY6nE"
"1","2025/06/12","ローソンリンクスクエア新宿3階","-181","メルペイ（残高払い）","食費","コンビニ","","0","v5QM-oDfT-eQbLe-stq490U7LSoaCIHJiLHsQEJQAUE"
"1","2025/06/12","ららぽーと富士見","-658","JCBカード","日用品","日用品","","0","ptMoXzK5pBfJsFePYkBjTyVsWa4s-FG5-vnWs28PLrg"
"1","2025/06/12","ららぽーと富士見","-3960","JCBカード","日用品","日用品","","0","fLuzXs7zH_9K9Y2DrkC2LB-C0zigoexrvm_yR1VcB8A"
"1","2025/06/12","コスモ石油","-2342","JCBカード","自動車","ガソリン","","0","rwUsaiqR9MvGmGDCQMkgKX2JYMWUiRr-w7MBFLN50EY"
"1","2025/06/12","東京ガスエネサ－ビス","-4990","JCBカード","住宅","水道光熱費","","0","_EeVIETJ1tXM7cSvqoHNVHVGNcFClaWmHibnyE4eVSQ"
"1","2025/06/12","ヤオコーららぽーと富士見店","-3475","JCBカード","食費","スーパー","","0","1gRs4uQ-5yruJ_bvAkEV3OGqMyBDTkPv7nsA6X-JwZU"
"1","2025/06/12","ユニクロ","-990","JCBカード","日用品","衣類","","0","omnDk34gXDkW5YLVNREav_DcE25j0-P2KT7ppKvkoYs"
"1","2025/06/11","割引","172","Amazon.co.jp","収入","一時所得","","0","Xywoq70X_3K10QTUK2yeLkOmfGveO1WwcTm4te9bG3Y"
"1","2025/06/11","【第2類医薬品】アレジオン20 48錠 販売: Amazon.co.jp","-3431","Amazon.co.jp","健康・医療","薬","","0","fJNAw5MMsu4-7kfnTazjXLHAiBPJH7r0IyRIVgLZioI"
"1","2025/06/11","OXICLEAN(オキシクリーン) 酸素系漂白剤 つけ置き シミ抜き 界面活性剤不使用 無香料 500グラム (x 1) 販売: Amazon.co.jp","-546","Amazon.co.jp","日用品","Amazon","","0","hH3ypC-DXd6mISFtG6cTcy2NF-iuQeYlrnAEHzVr4oE"
"1","2025/06/11","いつのまにか、正しく書ける なぞるだけ漢字 小学2年 (なぞるだけ漢字 小学2年生) 販売: Amazon.co.jp","-1045","Amazon.co.jp","教養・教育","書籍","","0","ngR7orgADLobgZvC0uFyTXtny31YNloqvkhPLfDSy9I"
"0","2025/06/11","振替 SBI証券","400","【け】住信SBIネット銀行","未分類","未分類","","1","Z2LO9T3Nme83wPvSbDO2kjH_wgstSbyz-LZM8Yn-3hM"
"1","2025/06/11","カインズアプリ","-924","JCBカード","日用品","日用品","","0","uxS18Bbzj_Q38RQGzf0jsLY7cA0wOFy9I7GcnlMFMwo"
"1","2025/06/11","イトーヨーカドー　朝霞店","-2196","JCBカード","食費","スーパー","","0","akgndocGRpaTArVZ01UVGZI4lY5_v7zomvgQotLUP0g"
"1","2025/06/11","セブン－イレブン朝霞田島１丁目店","-120","JCBカード","食費","コンビニ","","0","wCOEhg4gc7M22jOBUzffIzbOoVXYKVX04TM20Kr0toY"
"1","2025/06/11","セリア２４５７くみまちモールあさか店","-550","JCBカード","日用品","日用品","","0","NWGcvLn8GxAeSoyq6_pTmpnOWrg0P-4cNl0IYVdOnS4"
"0","2025/06/11","ＡＭＡＺＯＮ．ＣＯ．ＪＰ","-546","JCBカード","日用品","Amazon","","1","icROcnLmjF0VySd0DOBeCccnl947yTE5TDw6TDQqLdQ"
"0","2025/06/11","ＡＭＡＺＯＮ．ＣＯ．ＪＰ","-1045","JCBカード","日用品","Amazon","","1","MK_pdGQVWc86sr0tw5zW8BkM5k_Kb2s1UO3-F0p3W7o"
"0","2025/06/11","ＡＭＡＺＯＮ．ＣＯ．ＪＰ","-3259","JCBカード","日用品","Amazon","","1","HycJJTCef7bF4IB0-ekdX6-YbKxglPWQOBPSC3DVl3w"
"1","2025/06/10","[イフミー] スクールシューズ Light ガールズ PURPLE 17.0 cm 3E 販売: 靴の総合通販オンライン【シューズショップASBee】","-3300","Amazon.co.jp","衣服・美容","衣服","","0","fz2HIDmLrBJy4XaqL5Ap-Q-nggtwuqlUydzqEGejOcg"
"1","2025/06/10","質問力――話し上手はここがちがう (ちくま文庫)[Kindle 版] 齋藤孝 販売: Amazon Services International LLC","-550","Amazon.co.jp","教養・教育","書籍","","0","jit6p-aeYDz8fCuxFIE20bCyx4zVXS6ld5nRqiKEA40"
"0","2025/06/10","振替 SBI証券","420","【け】住信SBIネット銀行","未分類","未分類","","1","-PHYQNbRFjBwafMvrygEOBWNZ1n5yHN6RYRCpbpHEHo"
"1","2025/06/10","振込*ニシハラ シンタロウ","-2440","【け】住信SBIネット銀行","食費","外食","","0","dd_EzGWtPAi5y4tWPp5yxxb1kvFwzTmC7W17qoIDOC4"
"0","2025/06/10","口座振替 ミツイスミトモカード","-45100","【け】住信SBIネット銀行","現金・カード","カード引き落とし","","1","qPfH6a_d0NRoHVaIYSomWT4tpf_ZQ3LR0WJrl5uQVxA"
"0","2025/06/10","口座振替 (カ)ジエーシービー","-715260","【け】住信SBIネット銀行","現金・カード","カード引き落とし","","1","brkSnFhVWQEUZPUgWaMWsiGT9pS43A5K9c3UM7zwdis"
"1","2025/06/10","振込*アサカジドウテアテ","40000","【け】住信SBIネット銀行","収入","その他入金","","0","fRLqXPHphrqDSSsdelALX6wNPqdpbcwtWpNHUy189_8"
"0","2025/06/10","口座振替 ミツイスミトモカード","-40000","【ま】住信SBIネット銀行","現金・カード","カード引き落とし","","1","u50OqEtHbO2w22c9gY28x4Bb0d7OMb2ZBOvJx8Cng8Q"
"0","2025/06/10","Ａｍａｚｏｎ　Ｍａｒｋｅｔ　Ｐｌａｃｅ","-3300","JCBカード","日用品","Amazon","","1","LIvuUl6rV1ujKkmevfNaaaVVj9C2TQg2-8RSr1bunyQ"
